,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17,tag18,tag19,tag20,tag21,tag22,tag23,tag24,tag25,tag26,tag27,tag28,tag29,tag30,tag31,tag32,tag33,tag34,tag35,tag36,tag37,tag38,tag39,tag40,tag41,tag42,tag43,tag44,tag45,tag46,tag47,tag48,tag49,tag50,tag51,tag52,tag53,tag54,tag55,tag56,tag57,tag58,tag59,tag60,tag61,tag62,tag63,tag64,tag65,tag66,tag67,tag68,tag69,tag70,tag71,tag72,tag73,tag74,tag75,tag76,tag77,tag78,tag79,tag80,tag81,tag82,tag83,tag84,tag85,tag86,tag87,tag88,tag89,tag90,tag91,tag92,tag93,tag94,tag95,tag96,tag97,tag98,tag99,tag100,tag101,tag102,tag103,tag104,tag105,tag106,tag107
2017-12-24 01:55:00,1.2928,0.6967,0.1883,-0.6277,-0.0,0.4527,-0.0955,0.6594,0.662,-0.2748,0.6178,-0.3647,-0.4349,0.0,-0.0,0.621,-0.59,0.541,0.413,-0.8681,0.8257,-0.4463,1.7337,1.6602,1.9349,1.9862,0.2881,0.338,0.4131,-0.3125,-0.3848,0.2498,-0.9909,-1.4825,-0.7261,1.1738,-0.7682,-0.95,-0.6979,0.0445,-0.7823,-0.7513,-0.3101,0.0,1.1527,0.0,0.8707,0.0,1.5777,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.7517,-0.0781,0.5537,-0.7168,0.0699,1.0501,1.0501,0.7839,0.0,-0.156,0.2002,0.7807,0.7454,-0.0242,0.2807,0.2894,-0.1699,-0.2876,-0.5978,0.6468,0.6343,-1.8929,0.5435,0.1422,0.0888,-0.8739,-0.6984,-0.4416,-0.3836,-0.6768,0.3293,0.2032,-1.0813,-0.2961,0.0,1.5777,-0.3135,-0.0663,-1.0673,-1.1089,-1.1567,-1.1393,-2.4933,3.6344,-1.7774,3.3242,-1.7526,-1.3656,-2.529,1.2717
2017-12-24 02:00:00,1.2928,0.7024,-0.2611,-0.6277,-0.0,0.4511,-0.0956,0.6597,0.6602,-0.2748,0.6184,-0.3647,-0.4349,0.0,-0.0,0.622,-0.5316,0.54,0.5248,-0.8714,0.7526,-0.4587,1.7337,1.6593,1.9349,1.9862,0.2578,0.3406,0.4149,-0.3128,-0.3846,0.2242,-0.9845,-1.4901,-0.7353,1.1709,-0.6847,-0.9923,-0.698,0.0449,-0.7834,-0.7419,-0.3087,0.0,1.1527,0.0,0.8707,0.0,1.5777,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.5214,-0.025,0.2575,-0.718,0.0699,1.0501,1.0501,0.7839,0.0,-0.156,0.2025,0.7718,0.3615,-0.0043,0.2925,0.2946,-0.1604,-0.2784,-0.5986,0.663,0.618,-1.8937,0.6208,0.1427,0.0888,-0.8994,-0.6986,-0.4444,-0.3852,-0.6806,0.3299,0.2025,-1.0825,-0.2998,0.0,1.5777,-0.3135,-0.0663,-1.0707,-1.1453,-1.1598,-1.1423,-2.4933,3.4134,-1.7774,3.2001,-1.7542,-1.4885,-2.5334,1.243
2017-12-24 02:05:00,1.5189,0.6705,-0.0059,-0.6277,-0.0,0.4537,-0.0958,0.6661,0.6592,-0.2748,0.6097,-0.3647,-0.4349,0.0,-0.0,0.6507,-0.6383,0.5391,0.4867,-0.8747,0.8528,-0.4711,1.7338,1.6582,1.9349,1.9862,0.2936,0.3266,0.4043,-0.3124,-0.3849,0.2627,-0.978,-1.4977,-0.7459,1.1657,-0.5587,-1.0347,-0.6981,0.0455,-0.7844,-0.7325,-0.3074,0.0,1.1527,0.0,0.8707,0.0,1.5777,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,1.0993,-0.5179,-0.0387,-0.5676,0.0699,1.0501,1.0501,0.7679,0.0,-0.156,0.2065,0.7654,1.4608,-0.5154,0.2494,0.2473,-0.1508,-0.2693,-0.5989,0.7058,0.6309,-1.8944,0.5586,0.1431,0.0888,-0.9249,-0.6988,-0.4473,-0.3868,-0.6845,0.3305,0.2018,-1.0838,-0.3035,0.0,1.5777,-0.3135,-0.0663,-1.074,-1.1297,-1.1629,-1.1452,-2.4933,3.6835,-1.7774,3.6223,-1.7557,-1.3365,-2.5377,1.2143
2017-12-24 02:10:00,1.5189,0.6135,Inp OutRange,-0.6277,-0.0,0.4528,-0.0959,0.6788,0.6471,-0.2748,0.5984,-0.3646,-0.4349,0.0,-0.0,0.5707,-0.6429,0.5381,0.554,-0.8779,0.8135,-0.4836,1.7338,1.6567,1.9349,1.9862,0.2868,0.3054,0.3861,-0.3123,-0.3838,0.2556,-0.9716,-1.5053,-0.7566,1.1605,-0.6502,-1.077,-0.6983,0.0472,-0.7855,-0.7231,-0.306,0.0,1.1527,0.0,0.8707,0.0,1.5777,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,-0.0403,-0.205,-0.2559,-0.3723,0.0699,1.0501,1.0501,0.7291,0.0,-0.156,0.2105,0.7724,-0.528,-0.1202,0.3072,0.3171,-0.1477,-0.2616,-0.5992,0.6222,0.6417,-1.8951,0.5263,0.1436,0.0888,-0.9504,-0.699,-0.4501,-0.3883,-0.6883,0.331,0.201,-1.085,-0.3072,0.0,1.5777,-0.3135,-0.0663,-1.0774,-1.2168,-1.166,-1.1482,-2.4933,3.3501,-1.7774,3.2888,-1.7572,-1.3221,-2.5421,1.1856
2017-12-24 02:15:00,1.5189,0.6157,0.7045,-0.6277,-0.0,0.4497,-0.0961,0.6594,0.667,-0.2748,0.5955,-0.3646,-0.4349,0.0,-0.0,0.5386,-0.6196,0.5372,0.4873,-0.8812,0.738,-0.496,1.7339,1.6553,1.9342,1.9862,0.2846,0.3007,0.3816,-0.3126,-0.3832,0.2452,-0.9651,-1.5129,-0.7673,1.1553,-0.7605,-1.1138,-0.6984,0.0489,-0.7866,-0.7137,-0.3046,0.0,1.1527,0.0,0.8707,0.0,1.5777,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,-0.3327,0.5746,-0.2446,-0.3263,0.07,1.0501,1.0501,0.7291,0.0,-0.156,0.2146,0.7754,-0.6615,0.5497,0.2705,0.2645,-0.1568,-0.2723,-0.5996,0.6278,0.6509,-1.8959,0.5632,0.1436,0.0888,-0.9759,-0.6992,-0.453,-0.3899,-0.6922,0.3316,0.2003,-1.0863,-0.311,0.0,1.5777,-0.3135,-0.0663,-1.0808,-1.132,-1.1691,-1.1511,-2.4933,3.5267,-1.7774,3.2643,-1.7588,-1.3512,-2.5465,1.1568
2017-12-24 02:20:00,1.5189,0.6108,0.5882,-0.6277,-0.0,0.4571,-0.0962,0.6595,0.6768,-0.2748,0.6,-0.3646,-0.4349,0.0,-0.0,0.4516,-0.6405,0.5362,0.5677,-0.8844,0.8194,-0.5084,1.7337,1.6538,1.9305,1.9847,0.2873,0.3009,0.3825,-0.3123,-0.3846,0.2512,-0.9587,-1.5205,-0.778,1.1501,-0.6221,-1.0817,-0.6986,0.0509,-0.7876,-0.7043,-0.3033,0.0,1.1527,0.0,0.8707,0.0,1.5777,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.5466,-0.0646,-0.2333,-0.5582,0.07,1.0501,1.0501,0.7262,0.0,-0.156,0.2186,0.9427,0.416,-0.0326,0.2954,0.3071,-0.166,-0.283,-0.5999,0.6335,0.6227,-1.8966,0.5388,0.1427,0.0888,-1.0015,-0.6994,-0.4558,-0.3914,-0.696,0.3322,0.1996,-1.0875,-0.3147,0.0,1.5777,-0.3135,-0.0663,-1.0841,-1.1306,-1.1721,-1.154,-2.4933,3.1559,-1.7774,2.865,-1.7603,-1.3276,-2.5508,1.1281
2017-12-24 02:25:00,1.5189,0.6366,-0.025,-0.6277,-0.0,0.4534,-0.0964,0.6759,0.6375,-0.2748,0.6025,-0.3645,-0.4349,0.0,-0.0,0.4394,-0.5493,0.5353,0.4636,-0.8877,0.7963,-0.5208,1.7305,1.6523,1.9267,1.9815,0.2768,0.3069,0.3872,-0.3126,-0.3846,0.2369,-0.9522,-1.5281,-0.7888,1.1449,-0.5459,-1.0496,-0.6987,0.053,-0.7887,-0.6949,-0.3019,0.0,1.1527,0.0,0.8707,0.0,1.5777,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.3544,0.153,-0.222,-0.8609,0.07,1.0501,1.0501,0.7518,0.0,-0.156,0.2226,0.9618,0.102,0.1824,0.3053,0.2947,-0.1751,-0.2936,-0.6002,0.6496,0.6428,-1.8973,0.5321,0.1417,0.0888,-1.027,-0.6996,-0.4587,-0.393,-0.6999,0.3328,0.1989,-1.0887,-0.3184,0.0,1.5777,-0.3135,-0.0663,-1.0875,-1.1598,-1.1752,-1.157,-2.4933,3.8255,-1.7774,4.0666,-1.7618,-1.3039,-2.5552,1.0994
2017-12-24 02:30:00,1.5189,0.6588,0.1305,-0.6277,-0.0,0.4577,-0.0966,0.6714,0.6492,-0.2748,0.6043,-0.3645,-0.4349,0.0,-0.0,0.4428,-0.4938,0.5344,0.4905,-0.8909,0.8402,-0.5333,1.7273,1.6509,1.923,1.9784,0.2616,0.3156,0.3935,-0.3127,-0.3857,0.2254,-0.9458,-1.5357,-0.7995,1.1397,-0.3779,-1.0174,-0.6989,0.0551,-0.7898,-0.6854,-0.3006,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.7952,0.0943,-0.2107,-0.8274,0.07,1.0501,1.0501,0.7518,0.0,-0.156,0.2267,0.373,0.7828,0.1052,0.2439,0.2566,-0.1842,-0.3043,-0.6006,0.5648,0.6168,-1.8981,0.5167,0.1408,0.0888,-1.0525,-0.6998,-0.4615,-0.3946,-0.7037,0.3334,0.1982,-1.0899,-0.3221,0.0,-0.2291,-0.3135,-0.0663,-1.0908,-1.2315,-1.1783,-1.1599,-2.4933,3.5438,-1.7774,3.3518,-1.7634,-1.3181,-2.5595,1.0707
2017-12-24 02:35:00,1.5189,0.6565,0.8064,-0.6277,-0.0,0.4546,-0.0967,0.6614,0.6425,-0.2748,0.6059,-0.3645,-0.4349,0.0,-0.0,0.4885,-0.5204,0.5334,0.4629,-0.8942,0.98,-0.5457,1.724,1.6494,1.9192,1.9752,0.2708,0.3173,0.3961,-0.3139,-0.386,0.2509,-0.9393,-1.5432,-0.8102,1.1345,-0.2337,-0.9853,-0.699,0.0572,-0.7908,-0.676,-0.2992,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.7887,0.0357,-0.1994,-0.7939,0.07,1.0501,1.0501,0.7612,0.0,-0.156,0.2307,0.6127,0.7679,0.028,0.3143,0.2942,-0.1934,-0.315,-0.6009,0.5867,0.629,-1.8988,0.4946,0.1398,0.0888,-1.0478,-0.7,-0.4644,-0.3961,-0.7075,0.3339,0.1975,-1.0912,-0.3258,0.0,-0.2291,-0.3135,-0.0663,-1.0942,-1.168,-1.1814,-1.1629,-2.4933,3.5317,-1.7774,3.6806,-1.7649,-1.343,-2.5639,1.0419
2017-12-24 02:40:00,1.5189,0.637,0.5743,-0.6277,-0.0,0.453,-0.0969,0.6896,0.6328,-0.2748,0.6057,-0.3644,-0.4349,0.0,-0.0,0.5481,-0.4112,0.5325,0.5065,-0.8975,0.707,-0.5578,1.7208,1.6479,1.9155,1.972,0.3436,0.3076,0.3877,-0.3137,-0.3845,0.3018,-0.9357,-1.5508,-0.8209,1.1293,-0.5869,-0.9531,-0.6992,0.0591,-0.7919,-0.6666,-0.2979,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.0735,-0.0198,-0.1881,-0.7604,0.07,1.0501,1.0501,0.7357,0.0,-0.156,0.2347,0.9264,-0.1761,-0.0374,0.233,0.2372,-0.2025,-0.3257,-0.6012,0.6587,0.6532,-1.8995,0.5397,0.1389,0.0888,-1.0359,-0.7002,-0.4672,-0.3977,-0.7114,0.3345,0.1968,-1.0924,-0.3296,0.0,-0.2291,-0.3135,-0.0663,-1.0975,-1.2112,-1.1845,-1.1658,-2.4933,2.9082,-1.7774,2.9162,-1.7665,-1.2989,-2.5683,1.0132
2017-12-24 02:45:00,1.5189,0.5933,0.3056,-0.6277,-0.0,0.4571,-0.097,0.6637,0.6441,-0.2748,0.59,-0.3644,-0.4349,0.0,-0.0,0.5827,-0.4606,0.5315,0.4942,-0.9007,0.8487,-0.5697,1.7176,1.6465,1.9118,1.9689,0.266,0.2933,0.3734,-0.3139,-0.3849,0.2167,-0.9353,-1.5584,-0.8316,1.1207,-0.8061,-0.921,-0.6993,0.0605,-0.793,-0.6572,-0.2965,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.988,-0.0548,-0.1769,-0.7268,0.07,1.0501,1.0501,0.7035,0.0,-0.156,0.2388,0.9146,1.1591,-0.0526,0.2535,0.2697,-0.2117,-0.3364,-0.6016,0.5815,0.629,-1.9003,0.5359,0.138,0.0888,-1.024,-0.7004,-0.4701,-0.3993,-0.7152,0.3351,0.196,-1.0936,-0.3333,0.0,-0.2291,-0.3135,-0.0663,-1.1009,-1.1764,-1.1876,-1.1687,-2.4933,3.6179,-1.7774,3.8825,-1.768,-1.3084,-2.5726,0.9845
2017-12-24 02:50:00,1.5189,0.5056,0.5745,-0.6277,-0.0,0.4561,-0.0972,0.6813,0.6428,-0.2748,0.5877,-0.3644,-0.4349,0.0,-0.0,0.632,-0.4751,0.5306,0.5263,-0.904,0.9887,-0.5816,1.7143,1.645,1.908,1.9657,0.2839,0.2609,0.346,-0.3136,-0.3845,0.2416,-0.9348,-1.566,-0.8423,1.107,-0.6175,-0.8888,-0.6995,0.0618,-0.794,-0.6478,-0.2951,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.8761,-0.0898,-0.1656,-0.6933,0.07,1.0501,1.0501,0.6489,0.0,-0.156,0.2428,0.9109,0.9326,-0.0678,0.2868,0.2804,-0.2208,-0.3471,-0.6019,0.6378,0.6388,-1.901,0.5326,0.137,0.0888,-1.0121,-0.7006,-0.4729,-0.4008,-0.7191,0.3357,0.1953,-1.0949,-0.337,0.0,-0.2291,-0.3135,-0.0663,-1.1043,-1.2916,-1.1907,-1.1717,-2.4933,3.3132,-1.7774,3.0117,-1.7695,-1.3042,-2.577,0.9558
2017-12-24 02:55:00,1.5189,0.476,0.8915,-0.6277,-0.0,0.4546,-0.0974,0.6532,0.6413,-0.2748,0.5779,-0.3643,-0.4349,0.0,-0.0,0.6899,-0.5147,0.5297,0.4304,-0.9072,1.3228,-0.5935,1.7111,1.6435,1.9043,1.9626,0.2919,0.2416,0.3306,-0.3135,-0.3839,0.2445,-0.9344,-1.5736,-0.853,1.0933,-0.6304,-0.8567,-0.6996,0.0628,-0.7951,-0.6384,-0.2938,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.7958,-0.0842,-0.1543,-0.6598,0.07,1.0501,1.0501,0.6231,0.0,-0.156,0.8395,0.8882,0.7137,-0.0651,0.2596,0.2774,-0.2324,-0.3578,-0.6022,0.5843,0.6352,-1.9018,0.2411,0.1361,0.0888,-1.0003,-0.7008,-0.4757,-0.4024,-0.7229,0.3363,0.1946,-1.0961,-0.3407,0.0,-0.2291,-0.3135,-0.0663,-1.1076,-1.1607,-1.1937,-1.1746,-2.4933,3.7802,-1.7774,3.8116,-1.7711,-1.3172,-2.5813,0.927
2017-12-24 03:00:00,1.5189,0.447,0.2742,-0.6277,-0.0,0.4544,-0.0975,0.6805,0.6335,-0.2748,0.571,-0.3643,-0.4349,0.0,-0.0,0.7603,-0.5036,0.5287,0.5377,-0.9105,1.1871,-0.6055,1.7079,1.6421,1.9005,1.9594,0.3215,0.2316,0.321,-0.3139,-0.3844,0.2965,-0.9339,-1.5812,-0.8637,1.0796,-0.2324,-0.8246,-0.6998,0.0595,-0.7962,-0.6289,-0.2924,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,1.0026,-0.0371,-0.143,-0.6263,0.07,1.0501,1.0501,0.6071,0.0,-0.156,0.8001,0.6897,1.1835,-0.03,0.2821,0.2768,-0.2506,-0.3735,-0.6025,0.74,0.6426,-1.9025,0.1917,0.1351,0.0888,-0.9884,-0.701,-0.4786,-0.4039,-0.7268,0.3368,0.1939,-1.0973,-0.4285,0.0,-0.2291,-0.3135,-0.0663,-1.111,-1.2642,-1.1968,-1.1776,-2.4933,3.1154,-1.7774,2.9182,-1.7726,-1.461,-2.5857,0.8983
2017-12-24 03:05:00,1.5189,0.4255,0.4749,-0.6277,-0.0,0.4535,-0.0977,0.6688,0.6422,-0.2748,0.5633,-0.3643,-0.4349,0.0,-0.0,0.8297,-0.4868,0.5278,0.5066,-0.9137,1.1206,-0.6174,1.7046,1.6406,1.8968,1.9562,0.2871,0.2236,0.3144,-0.3132,-0.3844,0.2528,-0.9335,-1.5888,-0.8745,1.066,-0.3529,-0.7924,-0.6999,0.0563,-0.7972,-0.6195,-0.2911,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.6227,0.0101,-0.1317,-0.5928,0.07,1.0501,1.0501,0.5974,0.0,-0.156,0.7607,0.675,0.4966,0.005,0.2517,0.2677,-0.2688,-0.3947,-0.6029,0.6111,0.6304,-1.9032,0.1967,0.1342,0.0888,-0.9765,-0.7012,-0.4814,-0.4055,-0.7306,0.3374,0.1932,-1.0986,-0.4596,0.0,-0.2291,-0.3135,-0.0663,-1.1143,-1.2459,-1.1999,-1.1805,-2.4933,3.6394,-1.7774,3.3008,-1.7741,-1.417,-2.5901,0.8696
2017-12-24 03:10:00,1.5189,0.434,0.6734,-0.6277,-0.0,0.4542,-0.0978,0.6625,0.6575,-0.2748,0.5688,-0.3642,-0.4349,0.0,-0.0,0.9196,-0.4829,0.5268,0.5245,-0.917,1.3259,-0.6293,1.7014,1.6391,1.8931,1.9531,0.3453,0.2217,0.3131,-0.3135,-0.3846,0.3052,-0.933,-1.5964,-0.8852,1.0523,-0.7595,-0.7928,-0.7001,0.0529,-0.7983,-0.6101,-0.2888,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.7493,0.0572,-0.1204,-0.5593,0.07,1.0501,1.0501,0.5974,0.0,-0.156,0.767,0.8958,0.6782,0.04,0.3391,0.3258,-0.287,-0.4158,-0.6032,0.6576,0.667,-1.904,0.469,0.1333,0.0888,-0.9646,-0.7014,-0.4829,-0.4071,-0.7345,0.3363,0.1925,-1.0998,-0.479,0.0,-0.2291,-0.3135,-0.0663,-1.1177,-1.2276,-1.203,-1.1835,-2.4933,3.2742,-1.7774,3.1205,-1.7757,-1.3612,-2.5944,0.8409
2017-12-24 03:15:00,1.5189,0.4291,0.6468,-0.6277,-0.0,0.4544,-0.098,0.6756,0.6712,-0.2748,0.5625,-0.3642,-0.4349,0.0,-0.0,1.0009,-0.4644,0.5259,0.5312,-0.9202,1.3076,-0.6412,1.6982,1.6377,1.8893,1.9499,0.3626,0.2222,0.313,-0.3132,-0.3848,0.3188,-0.9326,-1.604,-0.8959,1.0386,-0.7377,-0.8116,-0.7002,0.0495,-0.7994,-0.6007,-0.2804,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.7766,0.1044,-0.1091,-0.5257,0.07,1.0501,1.0501,0.6071,0.0,-0.156,0.7988,0.8914,0.7474,0.0751,0.2649,0.2542,-0.3052,-0.437,-0.6165,0.6243,0.6324,-1.9047,0.492,0.1323,0.0888,-0.9527,-0.7015,-0.4841,-0.4086,-0.7383,0.3327,0.1918,-1.101,-0.4983,0.0,-0.2291,-0.3135,-0.0663,-1.1211,-1.2093,-1.2061,-1.1864,-2.4933,3.2813,-1.7774,3.2961,-1.7772,-1.3745,-2.5988,0.8121
2017-12-24 03:20:00,1.5189,0.4049,0.4495,-0.6277,-0.0,0.4535,-0.0984,0.6694,0.6547,-0.2748,0.5561,-0.3642,-0.4349,0.0,-0.0,1.0645,-0.3593,0.5249,0.4537,-0.9235,1.1437,-0.6531,1.6949,1.6362,1.8856,1.9468,0.307,0.2165,0.3075,-0.3128,-0.3845,0.2694,-0.9321,-1.6116,-0.9066,1.025,-0.2114,-0.8303,-0.7004,0.0567,-0.8004,-0.5913,-0.272,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.2383,0.1515,-0.0978,-0.5345,0.07,1.0501,1.0501,0.5749,0.0,-0.156,0.8307,0.3933,0.0262,0.1101,0.2902,0.311,-0.3233,-0.4582,-0.6672,0.6561,0.6419,-1.9054,0.4637,0.1314,0.0888,-0.9408,-0.7017,-0.4852,-0.4102,-0.7421,0.3292,0.191,-1.1023,-0.5176,0.0,-0.2291,-0.3135,-0.0663,-1.1244,-1.1867,-1.2092,-1.1893,-2.4933,3.4386,-1.7774,3.0141,-1.7787,-1.3526,-2.6031,0.7834
2017-12-24 03:25:00,1.5189,0.2903,0.3297,-0.6277,-0.0,0.4527,-0.0988,0.6785,0.6463,-0.2748,0.5527,-0.3641,-0.4349,0.0,-0.0,1.107,-0.4309,0.524,0.4909,-0.9268,1.2539,-0.6724,1.6917,1.6347,1.8818,1.9436,0.2849,0.1748,0.2708,-0.3127,-0.3835,0.252,-0.9317,-1.6192,-0.9173,1.0113,-0.2868,-0.849,-0.7005,0.079,-0.8015,-0.5819,-0.2636,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.6915,-0.1057,-0.0865,-0.597,0.07,1.0501,1.0501,0.4945,0.0,-0.156,0.8424,0.3967,0.5793,-0.2131,0.2473,0.2371,-0.3415,-0.4794,-0.6922,0.649,0.6206,-1.9062,0.4348,0.1304,0.0888,-0.929,-0.7019,-0.4864,-0.4118,-0.746,0.3256,0.1903,-1.1035,-0.5369,0.0,-0.2291,-0.3135,-0.0663,-1.1278,-1.3009,-1.2123,-1.1923,-2.4933,3.137,-1.7774,3.2525,-1.7803,-1.4058,-2.6075,0.7547
2017-12-24 03:30:00,1.5189,0.109,1.8296,-0.6277,-0.0,0.4527,-0.0992,0.6697,0.6376,-0.2748,0.5011,-0.3641,-0.4349,0.0,-0.0,1.1761,-0.5265,0.5231,0.5127,-0.93,1.2779,-0.7663,1.6885,1.6333,1.8781,1.9404,0.281,0.1075,0.2129,-0.3131,-0.3844,0.2527,-0.9313,-1.6268,-0.928,0.9976,-0.12,-0.8677,-0.7007,0.0403,-0.8026,-0.5725,-0.2551,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.8336,-0.1803,-0.0752,-0.6596,0.07,1.0501,1.0501,0.3819,0.0,-0.156,0.8448,0.6264,0.8677,-0.2352,0.2457,0.2653,-0.3777,-0.5183,-0.6955,0.5994,0.6259,-1.9069,0.4204,0.1295,0.0888,-0.9171,-0.7021,-0.4876,-0.4133,-0.7498,0.322,0.1896,-1.1047,-0.5535,0.0,-0.2291,-0.3135,-0.0663,-1.1311,-1.1575,-1.2153,-1.1952,-2.4933,3.5352,-1.7774,3.3264,-1.7818,-1.3546,-2.6119,0.7246
2017-12-24 03:35:00,1.5189,-0.0389,0.2895,-0.6277,-0.0,0.4535,-0.0996,0.69,0.6625,-0.2748,0.4743,-0.3641,-0.4349,0.0,-0.0,1.1947,-0.5714,0.5221,0.4539,-0.9333,1.3933,-0.7868,1.6852,1.6318,1.8744,1.9373,0.3711,0.0459,0.16,-0.3131,-0.3859,0.3336,-0.9308,-1.6344,-0.9387,0.9876,-0.5919,-0.8865,-0.7008,0.0458,-0.8036,-0.5631,-0.2467,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.4142,-0.2549,-0.0639,-0.7447,0.0701,1.0501,1.0501,0.2855,0.0,-0.156,0.8472,0.7792,0.2751,-0.2574,0.3269,0.3307,-0.4255,-0.5695,-0.6988,0.6454,0.6613,-1.9076,0.4018,0.1286,0.0888,-0.9052,-0.7023,-0.4888,-0.4149,-0.7537,0.3184,0.1889,-1.106,-0.5593,0.0,-0.2291,-0.3135,-0.0663,-1.1345,-1.1711,-1.2184,-1.1982,-2.4933,3.2537,-1.7774,2.9447,-1.7834,-1.3532,-2.6162,0.5591
2017-12-24 03:40:00,1.5189,-0.068,0.3562,-0.6277,-0.0,0.4542,-0.1,0.6782,0.6689,-0.2748,0.4548,-0.364,-0.4349,0.0,-0.0,1.2685,-0.6043,0.5212,0.5182,-0.9365,1.1921,-0.7814,1.682,1.6303,1.8706,1.9341,0.2574,0.0264,0.1447,-0.3145,-0.3852,0.2093,-0.9304,-1.642,-0.9495,1.0002,-0.3316,-0.9052,-0.7009,0.0509,-0.8047,-0.5537,-0.2383,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,1.2755,-0.4858,-0.0527,-0.832,0.0701,1.0501,1.0501,0.2533,0.0,-0.156,0.8496,0.7471,1.5722,-0.4914,0.2804,0.2715,-0.4734,-0.6207,-0.7021,0.5902,0.6309,-1.9084,0.3851,0.1276,0.0888,-0.8933,-0.7025,-0.49,-0.4165,-0.7575,0.3149,0.1882,-1.1072,-0.5651,0.0,-0.2291,-0.3135,-0.0663,-1.1378,-1.1226,-1.2215,-1.2011,-2.4933,3.5438,-1.7774,3.2933,-1.7849,-1.3475,-2.6206,0.3936
2017-12-24 03:45:00,1.5189,-0.0194,Inp OutRange,-0.6277,-0.0,0.4527,-0.1004,0.6868,0.6377,-0.2748,0.4707,-0.364,-0.4349,0.0,-0.0,1.2716,-0.6509,0.5202,0.5322,-0.9398,1.2925,-0.7761,1.6788,1.6289,1.8669,1.931,0.2919,0.0459,0.1615,-0.317,-0.3848,0.2475,-0.9299,-1.6496,-0.9602,1.0129,-0.2618,-0.9239,-0.7011,0.0507,-0.8058,-0.5443,-0.2299,0.0,1.1527,0.0,0.8707,0.0,-0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,1.0375,1.0375,0.5566,-0.4764,-0.0414,-0.9193,0.0701,1.0501,1.0501,0.2919,0.0,-0.156,0.8521,0.5804,0.424,-0.424,0.2421,0.2422,-0.4765,-0.6319,-0.7055,0.5991,0.6336,-1.9091,0.3494,0.1267,0.0888,-0.8814,-0.7027,-0.4912,-0.418,-0.7614,0.3113,0.1875,-1.1084,-0.5709,0.0,-0.2291,-0.3135,-0.0663,-1.1412,-1.2811,-1.2246,-1.204,-2.4933,3.2218,-1.7774,3.0653,-1.7864,-1.202,-2.6249,0.2281
